age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,no
59,management,married,tertiary,no,0,no,no,cellular,17,nov,90,2,110,2,failure,no
56,management,divorced,tertiary,no,2126,yes,no,cellular,17,nov,131,1,-1,0,unknown,no
41,unemployed,divorced,tertiary,no,-198,yes,no,cellular,17,nov,165,1,-1,0,unknown,no
40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,-355,yes,yes,cellular,17,nov,122,2,-1,0,unknown,no
58,retired,married,secondary,no,8332,no,no,unknown,17,nov,164,2,96,4,failure,no
58,management,married,tertiary,no,-565,yes,yes,cellular,17,nov,191,2,-1,0,unknown,no
59,retired,married,tertiary,no,135,yes,no,unknown,17,nov,94,1,-1,0,unknown,no
51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
31,admin.,single,tertiary,no,0,no,no,cellular,17,nov,173,1,-1,0,unknown,no
31,admin.,married,tertiary,no,1144,yes,yes,cellular,17,nov,89,1,-1,0,unknown,no
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes
51,technician,married,secondary,no,0,yes,no,cellular,17,nov,70,1,-1,0,unknown,no
31,management,married,tertiary,no,898,no,no,cellular,17,nov,578,1,-1,0,unknown,no
40,technician,married,secondary,no,1952,yes,no,cellular,17,nov,310,1,-1,0,unknown,no
45,management,married,secondary,no,4425,no,no,unknown,17,nov,147,1,110,2,failure,no
43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,1,104,1,failure,no
55,retired,married,secondary,no,4230,no,yes,cellular,17,nov,163,3,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,17,nov,89,2,118,3,failure,no
39,blue-collar,single,primary,no,419,yes,no,cellular,17,nov,186,1,181,1,failure,no
43,technician,married,secondary,no,536,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,no
47,entrepreneur,married,secondary,no,2192,yes,no,cellular,17,nov,134,1,-1,0,unknown,no
41,technician,married,secondary,no,112,yes,no,cellular,17,nov,1081,1,131,1,failure,no
58,management,married,tertiary,no,16264,no,no,telephone,17,nov,215,3,-1,0,unknown,no
49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,no
32,management,married,tertiary,no,81,yes,no,cellular,17,nov,120,1,-1,0,unknown,no
58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,no
45,technician,married,secondary,no,2020,yes,no,cellular,17,nov,62,1,131,1,failure,no
40,blue-collar,married,primary,no,69,yes,no,cellular,17,nov,375,1,-1,0,unknown,no
54,management,married,tertiary,no,-1415,yes,yes,cellular,17,nov,135,1,-1,0,unknown,no
26,unknown,single,secondary,no,1187,no,no,unknown,17,nov,44,1,-1,0,unknown,no
54,services,married,secondary,no,2719,yes,no,cellular,17,nov,166,2,171,2,failure,no
44,unemployed,married,secondary,no,0,yes,no,cellular,17,nov,58,1,195,2,failure,no
53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,no
56,management,divorced,tertiary,no,722,no,no,cellular,17,nov,218,2,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,-259,no,no,cellular,17,nov,732,1,171,2,other,no
41,blue-collar,married,secondary,no,2152,yes,no,cellular,17,nov,369,1,-1,0,unknown,no
34,admin.,single,secondary,no,601,no,no,cellular,17,nov,184,3,-1,0,unknown,no
40,services,married,secondary,no,28,no,no,telephone,17,nov,48,1,-1,0,unknown,no
45,management,married,tertiary,no,1932,yes,no,cellular,17,nov,146,1,-1,0,unknown,no
41,unemployed,married,primary,no,557,yes,no,cellular,17,nov,158,1,173,1,failure,no
53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure,no
49,admin.,married,secondary,no,0,yes,no,cellular,17,nov,201,1,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,nov,158,2,-1,0,unknown,no
37,services,married,secondary,yes,-954,yes,no,cellular,17,nov,69,1,180,3,failure,no
56,management,married,tertiary,no,505,yes,yes,cellular,17,nov,171,1,172,2,failure,no
52,technician,married,unknown,no,0,yes,no,cellular,17,nov,136,1,-1,0,unknown,no
34,management,single,tertiary,no,2347,no,yes,cellular,17,nov,555,1,-1,0,unknown,no
58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no
49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,no
38,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224,2,180,1,failure,no
42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure,no
51,blue-collar,married,secondary,no,1414,yes,no,unknown,17,nov,422,3,186,2,failure,no
59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,2,-1,0,unknown,no
47,management,married,secondary,no,794,yes,yes,cellular,17,nov,564,2,-1,0,unknown,no
56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown,no
53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,1091,2,150,1,success,yes
55,entrepreneur,married,secondary,no,653,yes,no,cellular,17,nov,193,2,186,1,failure,no
42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,no
40,housemaid,married,secondary,no,1029,yes,yes,cellular,17,nov,117,2,117,3,failure,no
46,services,married,unknown,no,12839,yes,no,cellular,17,nov,228,4,-1,0,unknown,no
43,management,married,tertiary,no,1781,no,no,cellular,17,nov,69,2,-1,0,unknown,no
51,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown,no
36,management,married,tertiary,no,7,yes,no,cellular,17,nov,501,2,-1,0,unknown,no
35,admin.,married,secondary,no,216,yes,yes,cellular,17,nov,70,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,no
39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no
35,admin.,divorced,secondary,no,0,yes,yes,cellular,17,nov,86,2,-1,0,unknown,no
54,technician,married,unknown,no,1162,no,no,telephone,17,nov,37,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,no
41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no
54,admin.,married,secondary,no,2935,yes,yes,cellular,17,nov,137,2,-1,0,unknown,no
48,technician,married,unknown,no,2106,yes,no,cellular,17,nov,499,2,195,1,failure,no
58,blue-collar,divorced,secondary,no,644,no,yes,cellular,17,nov,220,4,109,4,failure,no
38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,no
40,management,single,secondary,no,10378,yes,no,cellular,17,nov,523,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,301,1,-1,0,unknown,no
36,management,married,tertiary,no,6153,no,no,telephone,17,nov,240,3,-1,0,unknown,no
50,technician,married,secondary,no,0,yes,no,cellular,17,nov,114,4,168,2,failure,no
56,self-employed,divorced,primary,no,97,no,yes,telephone,17,nov,215,1,-1,0,unknown,no
40,blue-collar,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown,no
48,technician,divorced,secondary,no,0,no,yes,cellular,17,nov,318,1,-1,0,unknown,no
55,self-employed,married,tertiary,no,0,no,no,cellular,17,nov,252,3,-1,0,unknown,no
56,management,married,secondary,no,0,no,no,telephone,18,nov,189,1,-1,0,unknown,no
33,technician,divorced,secondary,no,751,yes,no,cellular,18,nov,237,1,-1,0,unknown,no
57,self-employed,married,tertiary,no,894,yes,no,cellular,18,nov,79,1,-1,0,unknown,no
59,self-employed,married,secondary,no,201,no,no,cellular,18,nov,117,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no
37,technician,married,secondary,no,195,yes,no,cellular,18,nov,68,1,194,2,failure,no
42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,140,1,-1,0,unknown,no
34,services,married,secondary,no,135,yes,no,cellular,18,nov,109,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2305,yes,no,cellular,18,nov,301,1,-1,0,unknown,no
35,management,married,tertiary,no,1613,yes,no,cellular,18,nov,95,1,-1,0,unknown,no
48,management,married,tertiary,no,1741,yes,yes,telephone,18,nov,40,1,-1,0,unknown,no
44,technician,married,secondary,no,10888,yes,no,cellular,18,nov,67,1,105,1,failure,no
34,management,married,tertiary,no,65,yes,no,cellular,18,nov,544,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,263,yes,no,cellular,18,nov,365,1,-1,0,unknown,no
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,unknown,no
33,technician,married,secondary,no,256,yes,no,cellular,18,nov,76,1,-1,0,unknown,no
30,services,married,secondary,no,33,no,no,cellular,18,nov,36,1,-1,0,unknown,no
44,entrepreneur,divorced,tertiary,no,316,yes,no,cellular,18,nov,244,1,-1,0,unknown,no
36,management,single,tertiary,no,13,no,yes,cellular,18,nov,106,1,-1,0,unknown,no
58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no
41,technician,married,secondary,no,476,yes,yes,cellular,18,nov,132,1,-1,0,unknown,no
48,self-employed,married,tertiary,no,16,yes,yes,cellular,18,nov,214,1,-1,0,unknown,no
45,technician,married,secondary,no,3944,yes,no,cellular,18,nov,141,1,-1,0,unknown,no
50,management,married,secondary,no,2717,yes,no,cellular,18,nov,188,1,-1,0,unknown,no
42,entrepreneur,married,tertiary,no,257,no,yes,cellular,18,nov,340,2,-1,0,unknown,no
47,management,divorced,secondary,no,0,yes,no,cellular,18,nov,75,2,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,cellular,18,nov,88,1,-1,0,unknown,no
56,management,married,tertiary,no,1388,no,no,cellular,18,nov,132,1,-1,0,unknown,no
38,management,single,tertiary,no,1515,yes,no,cellular,18,nov,134,1,110,5,failure,no
37,housemaid,single,tertiary,no,561,no,no,cellular,18,nov,188,1,165,2,failure,no
41,technician,married,secondary,no,1226,no,no,cellular,18,nov,261,1,-1,0,unknown,no
30,management,single,tertiary,no,414,no,no,cellular,18,nov,635,5,-1,0,unknown,no
32,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,95,1,-1,0,unknown,no
44,entrepreneur,married,secondary,no,1442,no,no,cellular,18,nov,280,2,-1,0,unknown,no
37,blue-collar,married,primary,no,0,no,no,cellular,18,nov,850,2,-1,0,unknown,no
34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,835,1,-1,0,unknown,yes
42,blue-collar,married,secondary,no,1958,yes,no,cellular,18,nov,129,1,172,3,failure,no
30,technician,single,tertiary,no,3,yes,no,cellular,18,nov,54,1,195,1,failure,no
41,self-employed,single,tertiary,no,0,no,no,cellular,18,nov,256,1,-1,0,unknown,no
35,technician,single,secondary,no,7530,no,no,cellular,18,nov,117,1,-1,0,unknown,no
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,yes
48,services,married,secondary,no,2877,yes,no,cellular,18,nov,77,1,168,1,failure,no
37,self-employed,divorced,tertiary,yes,353,yes,yes,cellular,18,nov,134,1,-1,0,unknown,no
30,admin.,single,tertiary,no,371,no,no,cellular,18,nov,170,1,-1,0,unknown,no
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,failure,no
45,technician,divorced,secondary,no,5862,yes,no,cellular,18,nov,352,1,110,3,other,no
36,blue-collar,married,secondary,no,342,yes,no,cellular,18,nov,305,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,596,yes,no,cellular,18,nov,77,1,127,3,failure,no
58,retired,divorced,secondary,no,63,no,no,cellular,18,nov,509,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,3237,yes,no,cellular,18,nov,38,1,187,3,failure,no
52,self-employed,divorced,tertiary,no,10653,yes,no,cellular,18,nov,336,1,-1,0,unknown,no
39,admin.,married,secondary,no,3732,yes,no,cellular,18,nov,515,1,181,2,failure,no
39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,failure,no
31,management,married,tertiary,no,0,yes,no,cellular,18,nov,47,1,-1,0,unknown,no
48,technician,married,tertiary,no,0,no,yes,cellular,18,nov,106,1,-1,0,unknown,no
41,management,married,tertiary,no,0,yes,no,cellular,18,nov,897,3,-1,0,unknown,yes
51,technician,married,tertiary,no,7338,no,no,cellular,18,nov,82,1,-1,0,unknown,no
31,unemployed,married,secondary,no,20,no,no,telephone,18,nov,52,1,-1,0,unknown,no
49,management,married,tertiary,no,0,yes,no,cellular,18,nov,102,1,-1,0,unknown,no
51,self-employed,divorced,secondary,no,7848,no,no,cellular,18,nov,59,1,-1,0,unknown,no
50,services,married,primary,no,1260,no,no,cellular,18,nov,172,1,-1,0,unknown,no
56,management,married,tertiary,no,15520,no,no,cellular,18,nov,420,1,-1,0,unknown,no
45,technician,married,secondary,no,3395,yes,no,cellular,18,nov,92,1,188,1,failure,no
34,admin.,married,secondary,no,45,yes,no,cellular,18,nov,79,1,-1,0,unknown,no
37,services,single,secondary,no,54,yes,no,cellular,18,nov,328,2,131,1,failure,no
33,technician,single,tertiary,no,179,yes,no,cellular,18,nov,432,2,181,4,other,no
33,services,married,secondary,no,1330,yes,no,cellular,18,nov,245,1,-1,0,unknown,no
46,technician,single,secondary,no,1758,yes,no,cellular,18,nov,109,1,-1,0,unknown,no
40,services,single,secondary,no,326,yes,no,cellular,18,nov,124,1,175,1,failure,no
31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no
32,services,single,secondary,no,936,yes,no,cellular,18,nov,61,1,-1,0,unknown,no
49,self-employed,married,tertiary,no,8142,no,no,telephone,18,nov,500,1,-1,0,unknown,no
44,management,divorced,tertiary,no,3340,no,no,unknown,18,nov,251,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,1954,no,no,cellular,18,nov,65,1,110,2,success,no
38,management,married,tertiary,no,193,no,no,cellular,18,nov,191,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,2455,yes,no,telephone,18,nov,18,1,-1,0,unknown,no
30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown,no
53,management,married,tertiary,no,8563,yes,no,cellular,18,nov,69,1,-1,0,unknown,no
37,management,single,tertiary,no,1743,yes,no,cellular,18,nov,192,1,113,2,failure,no
31,blue-collar,married,secondary,no,5345,yes,no,cellular,18,nov,260,1,-1,0,unknown,no
39,blue-collar,married,primary,no,111,no,no,cellular,18,nov,201,2,-1,0,unknown,no
36,services,married,primary,no,413,yes,no,telephone,18,nov,84,1,-1,0,unknown,no
43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,182,1,-1,0,unknown,no
41,entrepreneur,married,primary,no,0,yes,yes,cellular,18,nov,311,1,-1,0,unknown,no
35,technician,married,secondary,no,1854,yes,no,cellular,18,nov,401,2,-1,0,unknown,no
50,management,married,tertiary,no,-151,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
31,management,single,secondary,no,99,yes,yes,cellular,18,nov,125,1,-1,0,unknown,no
54,management,married,tertiary,no,214,yes,no,cellular,18,nov,68,1,-1,0,unknown,no
33,management,single,tertiary,no,275,no,no,cellular,18,nov,348,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,2894,yes,no,cellular,18,nov,91,1,124,1,failure,no
32,self-employed,single,tertiary,no,519,yes,no,cellular,18,nov,72,1,-1,0,unknown,no
32,management,married,tertiary,no,3107,yes,yes,cellular,18,nov,165,2,116,1,failure,no
48,blue-collar,married,secondary,no,3008,yes,yes,cellular,18,nov,163,1,187,3,failure,no
48,blue-collar,married,primary,no,-298,yes,no,cellular,18,nov,77,1,-1,0,unknown,no
34,services,divorced,secondary,no,107,no,yes,cellular,18,nov,110,2,-1,0,unknown,no
52,blue-collar,married,tertiary,no,297,yes,no,cellular,18,nov,62,2,195,1,failure,no
57,management,divorced,tertiary,no,236,no,no,cellular,18,nov,120,2,-1,0,unknown,no
41,management,married,secondary,no,99,yes,no,cellular,18,nov,157,2,-1,0,unknown,no
59,technician,divorced,secondary,no,797,yes,no,cellular,18,nov,319,2,165,2,failure,no
34,blue-collar,single,secondary,no,20,yes,yes,cellular,18,nov,262,2,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
52,entrepreneur,married,tertiary,no,507,no,no,cellular,18,nov,123,2,-1,0,unknown,no
36,services,single,secondary,no,461,no,no,cellular,18,nov,434,2,-1,0,unknown,no
33,admin.,married,tertiary,no,99,yes,yes,cellular,18,nov,55,2,-1,0,unknown,no
35,management,married,tertiary,no,646,yes,no,cellular,18,nov,84,2,-1,0,unknown,no
40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no
45,technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,246,yes,no,cellular,18,nov,166,2,113,5,failure,no
52,services,married,secondary,no,2257,yes,no,telephone,18,nov,102,2,188,1,failure,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,18,nov,420,2,-1,0,unknown,no
33,management,married,secondary,no,480,yes,no,cellular,18,nov,422,2,-1,0,unknown,no
41,entrepreneur,married,secondary,no,-1882,yes,no,cellular,18,nov,17,5,151,2,other,no
36,entrepreneur,single,secondary,no,296,no,no,cellular,18,nov,67,2,111,2,failure,no
50,admin.,single,secondary,no,5816,yes,no,telephone,18,nov,119,2,-1,0,unknown,no
46,management,married,primary,no,1267,yes,yes,cellular,18,nov,187,2,-1,0,unknown,no
33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,-90,yes,no,cellular,18,nov,103,6,-1,0,unknown,no
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,no
43,unemployed,married,secondary,no,1943,yes,no,cellular,18,nov,202,2,-1,0,unknown,no
52,self-employed,married,tertiary,no,5350,yes,yes,cellular,18,nov,68,2,110,4,success,no
33,technician,married,secondary,no,3572,yes,no,cellular,18,nov,85,2,-1,0,unknown,no
40,self-employed,married,tertiary,no,642,no,no,cellular,18,nov,147,3,-1,0,unknown,no
51,management,married,tertiary,no,974,no,no,cellular,18,nov,58,1,-1,0,unknown,no
53,management,married,tertiary,no,9072,no,no,cellular,18,nov,117,2,-1,0,unknown,no
36,blue-collar,married,primary,no,0,yes,no,cellular,18,nov,618,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,8,no,yes,cellular,18,nov,607,1,-1,0,unknown,no
51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,no
33,technician,married,tertiary,no,17455,yes,yes,cellular,18,nov,168,3,179,4,failure,no
32,blue-collar,married,secondary,no,491,yes,no,cellular,18,nov,131,3,194,2,failure,no
46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,296,2,-1,0,unknown,no
40,management,single,secondary,no,9916,no,no,cellular,18,nov,411,3,8,1,failure,no
37,admin.,married,secondary,no,960,no,no,telephone,18,nov,50,3,-1,0,unknown,no
45,admin.,married,secondary,no,0,yes,no,cellular,18,nov,108,5,-1,0,unknown,no
46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,no
34,technician,single,tertiary,no,2047,yes,no,cellular,18,nov,72,2,113,5,failure,no
47,management,divorced,tertiary,no,0,yes,yes,cellular,18,nov,203,3,-1,0,unknown,no
46,management,single,secondary,yes,177,no,no,cellular,18,nov,437,1,-1,0,unknown,no
58,technician,married,tertiary,no,855,yes,no,telephone,18,nov,263,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,1412,yes,yes,cellular,18,nov,149,1,175,2,failure,no
